Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/1/2003 00:01,burbank,ca,us,fireball,240,4 minutes,New Year&#39s Eve Two Fireballs Move SLOW across sky in CA,3/11/2003,34.1808333,-118.3080556
1/1/2003 00:05,burbank,ca,us,triangle,300,3-5 minutes,6 orangish bright lights flew above us&#44 then disappeared. . .,3/11/2003,34.1808333,-118.3080556
1/1/2003 00:05,burbank,ca,us,formation,300,4-5 min,In formation/Abrupt formation change/Smaller objects shooting from larger ones/Up and out of sight.,3/11/2003,34.1808333,-118.3080556
1/1/2003 00:05,grimsby (uk/england),,gb,light,60,1 minute,light flys over Grimsby for 1 minute before disappearing,3/4/2003,53.533333,-0.05
1/1/2003 00:15,suisun city (fairfield),ca,us,circle,420,7 minutes,Orange ball&#44 silent and fast acrossed sky&#44 stoppped&#44 was burning? Embers falling&#44 turn silver and move at unreal speed&#44 disappeared,3/11/2003,38.2383333,-122.0391667
1/1/2003 00:20,brighton (uk/england),,gb,light,240,4 min,it moved slowly across the sky and suddenly zoomed off so all of us ran out side and the ufo glowed brighter like a star and hovered ov,3/4/2003,50.833333,-0.15
1/1/2003 00:25,spring valley,ca,us,light,600,8-10 minutes,Orange reddish bright light coming from the north &#44 it drop something then came closer we could see light turning then it dissappear,3/11/2003,32.7447222,-116.9980556
1/1/2003 00:30,lodi,wi,us,cone,660,11min,bliking lights hissing sounds hovering and then vanised,3/4/2003,43.3138889,-89.5263889
1/1/2003 01:15,mcallen,tx,us,disk,300,5min.,I was just getting off of the night shift on New Years night when I saw in the distances as though this large plane  coming into the ci,3/19/2009,26.2030556,-98.2297222
1/1/2003 01:30,mocksville,nc,us,unknown,60,1 min,UFO and alien sighting,1/21/2008,35.8938889,-80.5616667
1/1/2003 02:00,bellevue,ne,us,disk,240,3 or 4 minutes,NEW YEARS DAY SURPRISE,3/2/2004,41.1366667,-95.8905556
1/1/2003 02:30,holden,me,us,triangle,600,ten minutes,the vehicle ? was completely silent and very big. i assume the other one was in this one. it disappeared.,3/4/2003,44.7527778,-68.6794444
1/1/2003 05:00,pismo beach,ca,us,circle,2700,30-45 min,1 orange circle zig zagging at a very fast pace across the night sky above the ocean changing direction often.  ((NUFORC:  Sirius??)),5/24/2005,35.1427778,-120.6402778
1/1/2003 05:15,blue springs,mo,us,light,6300,1 hour 45 min.,White&#44 Red&#44 and Green lights move in unbelievable formations in the sky.,3/21/2003,39.0169444,-94.2813889
1/1/2003 06:00,imperial beach,ca,us,fireball,600,10 minutes,Odd Silver/gray objects shooting above mountain range&#44 (multiple daily sightings),5/11/2005,32.5838889,-117.1122222
1/1/2003 07:37,payton,co,,teardrop,1500,25min,Unidetified Teardrop shaped Object,3/21/2003,39.028469,-104.484128
1/1/2003 09:20,yuma,az,us,oval,3000,50 minutes,Large white sphere observed East of Yuma for about 50 minutes.  Disapeared when military craft aproached.,3/21/2003,32.7252778,-114.6236111
1/1/2003 12:00,san jose,ca,us,sphere,15,10-15 seconds,Noon an a Saturday or Sunday in mid January - Orange/Silver Sphere,4/27/2003,37.3394444,-121.8938889
1/1/2003 13:00,houston,tx,us,unknown,600,10 min,Voice mail from something not of this world,5/24/2005,29.7630556,-95.3630556
1/1/2003 15:00,san francisco,ca,us,circle,300,5 min,Tiny object high in the blue afternoon sky&#44 remaining motionless for 5 minutes,3/11/2003,37.7750000,-122.4183333
