Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/1/1995 02:00,el granada,ca,us,fireball,45,45 seconds,Glowing fireball  object crashed at Maverick&#39s Beach,11/4/2002,37.5027778,-122.4683333
1/1/1995 03:00,kansas (eastern),ks,,light,60,1 min or less,A beam of rotating light in eastern Kansas,7/16/2006,39.011902,-98.484246
1/1/1995 06:00,travelers rest,sc,us,triangle,8,8 seconds,something i never want to see again atleast not this close. 500 Lights On Object0: Yes,3/31/2008,34.9675000,-82.4436111
1/1/1995 10:00,oxnard,ca,us,changing,600,10 min,1 light turns into 4 (light show),12/14/2004,34.1975000,-119.1761111
1/1/1995 15:00,cedar key,fl,us,triangle,180,3 minutes,I could hear and see it&#44 close encounter.,8/16/2002,29.1383333,-83.0352778
1/1/1995 15:00,greenwood,sc,us,sphere,20,20 seconds,Bright red sphere floating and completely silent takes off and disappears.,7/14/2013,34.1952778,-82.1619444
1/1/1995 21:00,tucson,az,us,triangle,600,5-10 minutes,120-140 ft&#44 X 35-40 ft&#44 X 30 ft&#44 triangler craft&#44 metalic colored&#44 4 lights directly down the center with 2 strobes and 3 very large li,3/7/1998,32.2216667,-110.9258333
1/1/1995 22:45,anaheim,ca,us,,120,2 minutes,Telephoned Report:  Man witnessed a motionless point of light&#44 which then began moving to north and disappeared from sight.,11/20/2001,33.8352778,-117.9136111
1/1/1995 23:00,southampton,ny,us,light,20,15-20seconds,Very bright light moved from one side of sky to the other and in circles at an amazing speed&#44 changed direction and flew off.,7/5/1999,40.8841667,-72.39
1/2/1995 06:25,new port richey,fl,us,,15,15 seconds,Man witnesses huge&#44 &quot;coin shaped&quot; orange object.  Accelerated very fast and streaked off &quot;like lightning.&quot;,11/2/1999,28.2438889,-82.7194444
1/3/1995 18:00,marysville,wa,us,triangle,120,2 minutes,Young man sees large triangular ship w/ blue &amp; white lights moving slowly in night sky. Streaks off to north.,11/2/1999,48.0519444,-122.1758333
1/3/1995 20:49,redmond,wa,us,,5,5 seconds,Experienced ufologist reports seeing large&#44 round&#44 white light that moved across sky.  Saw 2 other small obj..,11/2/1999,47.6741667,-122.1202778
1/3/1995 21:55,seattle,wa,us,,0.5,0.5 second,Couple sees &quot;meteor&quot; streak from south to north&#44 but turned suddenly. Very fast.,11/2/1999,47.6063889,-122.3308333
1/3/1995 23:45,salinas,ca,us,,900,15 minutes,Young woman witnessed &quot;string of lights&quot; for 15 min. in overcast sky.  Winked off&#44 then back on several times.,11/2/1999,36.6777778,-121.6544444
