Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
6/15/1978 21:00,chattanooga,tn,us,disk,30,30 seconds,On apartment deck. Saucer went overhead at 150 feet high. No lights&#44 no sound. Diameter 150-200 feet. Black in color. Saw rivets where,2/16/2000,35.0455556,-85.3097222
6/15/1978 21:00,mancelona,mi,us,disk,600,10 minutes,We thought our foster daughter was kidding us&#44 until we saw the metallic saucer shaped object humming loudly over the Michigan farmland,6/3/2003,44.9022222,-85.0608333
6/15/1978 21:00,stanwood,wa,us,other,5,five seconds,Low level&#44 high speed flyby,6/12/2002,48.2413889,-122.3694444
6/15/1978 22:00,mancelona,mi,us,disk,1200,20 minutes,On a warm summer night&#44 we saw a saucer shaped UFO that hummed very loudly.,7/16/2003,44.9022222,-85.0608333
6/15/1978 22:00,mansfield,pa,us,unknown,300,5 minutes,Enormous dark craft very slowly and quietly crossed sky overhead from east to west,9/13/2002,41.8072222,-77.0777778
6/15/1978 22:30,seattle,wa,us,unknown,30,30 sec,&quot;Starwars&quot; dog-fight in the night sky.,4/16/2005,47.6063889,-122.3308333
6/15/1978 23:00,madera,pa,us,fireball,600,10 minutes,Orange/yellow sphere of light without sound and traveled at intense accelleration with intelligence,7/16/2003,40.8283333,-78.4352778
6/15/1978 23:59,warrensville,pa,us,triangle,300,5 mins,my friend and I were shooting pool at his home early in the morning&#44 I belive it was a friday or saterday morning.  when we heared a lo,3/29/2004,41.3263889,-76.9458333
6/20/1978 00:00,st. clair,pa,us,sphere,600,10 minutes,Glowing sphere of light near St Clair - Burma road fire tower late 1970&#39s-1980 era,2/14/2006,40.7205556,-76.1913889
6/20/1978 23:00,three oaks,mi,us,disk,900,15 minutes,Approx. 1000 feet above us. Bright window light illuminated entire craft.  Approached and passed over maybe l0 M.P.H.,2/3/2012,41.7986111,-86.6105556
6/21/1978 03:00,albany,ny,us,fireball,20,20 seconds,Orange fireball,7/4/2012,42.6525000,-73.7566667
6/23/1978 09:30,lemoore naval air force base (sic),ca,,oval,600,7 - 10 minutes,silent like wind in the trees @ 150 yards in length 75 - 80 yards in width&#44 multi color lights&#44 within a transluecent outer shell&#44 Movi,3/16/2000,36.778261,-119.417932
6/24/1978 01:00,gulfport,ms,us,other,600,5-10 minutes,Orb of light enters body&#44 awake temporarily paralyzed&#44 followed by prophetic visions and drawings,10/23/2013,30.3672222,-89.0927778
6/30/1978 02:00,germany,,,oval,45,30-45 seconds,USAF Air Policeman witnesses UFO near Hawk missile site in Germany.,2/14/2006,51.165691,10.451526
6/30/1978 02:30,29 palms,ca,,egg,900,15 minutes,while in the marine corp.  I seen two ufo&#39s that looked oval and like chrome and moved together very quik.,8/5/2009,34.135558,-116.054169
6/30/1978 14:00,hollister,ca,us,disk,18000,15:00/20:00,Silver Disk Shape Object Flys over Motorcross Hill Climbers Heads in Hollister&#44 CA,10/30/2006,36.8525000,-121.4005556
6/30/1978 15:00,st. petersburg,fl,us,formation,60,1 minute,Personal confirmation that UFOs cloak themselves and could be in our skies at any given time of day or night.,1/28/1999,27.7705556,-82.6794444
6/30/1978 16:00,elmsford,ny,us,disk,120,2min,u.f.o. thay are real,4/27/2007,41.0550000,-73.8205556
6/30/1978 18:00,ashtabula,oh,us,cylinder,2700,45 minutes,I am 30 years late reporting it. I was in the gulf area in Ashtabula Ohio with my sister and brother in law. It&#39s hard to explain but t,3/4/2008,41.8650000,-80.79
6/30/1978 20:00,bhandara (near nagpur) (india),,,fireball,60,1 minute,Orange Ball at Northern Sky moving from West to East for a minute,1/21/2008,21.1667,79.65
6/30/1978 20:00,nashua,nh,us,disk,120,several minutes,when i was about 10 yrsw old my dad sent me to the store for bread. i left the house and headed south 3 houses and turned left (east) f,10/10/2011,42.7652778,-71.4680556
6/30/1978 20:30,del rio,tx,us,oval,120,few mins,I was driving back to base when I spotted a white light hovering over the runway.,8/7/2007,29.3625000,-100.8963889
6/30/1978 21:00,taylor,mi,us,disk,300,5 mins.,Symbols on bottom in Michigan,2/14/2010,42.2408333,-83.2697222
6/30/1978 21:00,lake havasu,az,,triangle,300,5 minutes,Triangular UFO with following craft - Lake Havasu&#44 AZ,6/9/2009,34.46735,-114.37574
6/30/1978 21:00,vancouver (canada),bc,ca,formation,5,5 seconds,3 dark objects&#44 size undetermined&#44 in formation at extreme speed.,9/9/2013,49.25,-123.133333
6/30/1978 21:00,new york city (bronx),ny,us,oval,900,15 min,It was clear as day  and there was NO mistake,2/14/2010,40.7141667,-74.0063889
6/30/1978 22:00,piscataway,nj,us,unknown,300,5 minutes,Hello. I am a 37 year old female. I have seen UFO&#8217;s two times in my life. The first time I saw a UFO I was around 1978 or 1979. I was a,6/12/2008,40.4991667,-74.3994444
6/30/1978 22:00,miami,fl,us,light,300,5 minutes,Five bright&#44 round&#44 white lights in formation were seen&#44 three together and two together&#44 but then they suddenly disappeared.,6/12/2008,25.7738889,-80.1938889
6/30/1978 23:59,griffin,ga,us,disk,120,2 min,UFO came down and went behind a hill 300 yards away.,7/15/2005,33.2466667,-84.2641667
7/1/1978 00:00,oreland,pa,us,other,300,5 minutes,Electric Blue Half dome with possible alient encounter.,8/5/2001,40.1183333,-75.1780556
7/1/1978 00:30,edina,mn,us,triangle,150,2.5 minutes,7/1/78 01:00hours Edina/Minneapolis. MN. single very slow moving black triagle&#44 2 min visible,12/20/2012,44.8897222,-93.3497222
7/1/1978 01:00,memphis,tn,us,triangle,2700,45 mins,2 huge triangle shaped objects&#44 low to the ground moving very slow. we follow them for several miles before they vanish.,11/17/1999,35.1494444,-90.0488889
7/1/1978 01:00,lakes region area of central new hampshire,nh,,disk,7200,2 hours,On the approximate date&#44 I was a Police Officer on-duty in the Town of Gilford&#44 New Hampshire.  I was working the 4 to 12 pm shift and,1/28/1999,43.193852,-71.572395
7/1/1978 02:00,los angeles,ca,us,circle,1800,30 minutes,bright multi-colored lights emanate from disc flying/hovering silently approx 500 ft in the air,6/12/2008,34.0522222,-118.2427778
7/1/1978 08:45,fort drum,ny,,light,5,only 4 or 5 seconds,Large red light seen crossing the moon in a few seconds.,7/25/2004,44.058048,-75.748778
7/1/1978 14:00,chester,ny,us,chevron,120,1-2 minutes,6  chevron shaped objects seen in the daytime sky doing &quot;loop-de-loops&quot; at high altitude,11/3/2005,41.3625000,-74.2716667
7/1/1978 15:00,quincy (15 miles southeast of),ca,us,triangle,120,2 minutes,A black object suspended about 150 feet from me&#44 with 2 beings.  They appeared to be watching me.  I waved&#44 and it zoomed off.,12/16/1999,39.9369444,-120.9461111
7/1/1978 17:00,mojave,ca,us,sphere,180,@3 min,While building the CHP office in Movaje&#44 Ca I observed a very small object @ 1 meter from me  hoovering.  I was on the roof of the buil,1/28/1999,35.0525000,-118.1730556
7/1/1978 17:30,carson,ca,us,unknown,300,5 min,For about 5 minutes  I watched an odd shaped  object in the sky over the city of Carson&#44 Ca&#44 that was then chased by 4 Military jets.,7/16/2006,33.8313889,-118.2811111
7/1/1978 20:00,riverside,ca,us,triangle,600,10 minutes,3 triangular shaped ufos over an empty field in Riverside&#44 CA with beams of light searching the field; no noise&#44 no wind&#44 not copters,9/4/2003,33.9533333,-117.3952778
7/1/1978 21:30,toledo (near),oh,us,light,300,5 minutes,I was listening to Peter&#39s interview with George Noory on June 4th.  I thought I would mention this.  My companion at the time also saw,6/18/2004,41.6638889,-83.5552778
7/1/1978 22:00,delta,pa,us,disk,1200,20 minutes,Space craft hovers over pond,4/27/2007,39.7269444,-76.3269444
7/1/1978 22:00,logansport (east of),in,us,sphere,30,30 seconds,50 ft. sphear over farm house moved off exces of mach1 visible untill fading out of sight.,2/14/2006,40.7544444,-86.3566667
7/1/1978 22:00,monsey,ny,us,triangle,900,15 minutes.,My boyfriend and I saw a triangular shaped object spinning in circles&#44 lights rotating..It jut across the evening sky within the stars,2/16/1999,41.1111111,-74.0688889
7/1/1978 22:00,new rochelle,ny,us,oval,45,45 seconds,UFOs are REAL&#33  45 SECONDS OVER MY HEAD IN A STILL POSITION - and then IT ZOOMED AWAY.,10/12/2001,40.9113889,-73.7827778
7/1/1978 23:00,newnan,ga,us,rectangle,600,10 min.,the spot lights that were circeling on the roof tops of our house.,12/23/2002,33.3805556,-84.7997222
7/1/1978 23:00,lake martin,al,,oval,20,20 seconds,ONE HOT SUMMER CLEAR AFTERNNOON&#44 I WAS ONLY ABOUT 12 YEARS OLD. A FRIEND &amp; MYSELF WERE HAVING LUNCH ON THE DECK. ALL THE SUDDEN A VERY,12/16/1999,32.726197,-85.945784
7/2/1978 08:00,kansas city,ks,us,disk,300,5 minutes,My thoughts were it was a blimp or something like that but it looked too real to be a blimp.,4/16/2005,39.1141667,-94.6272222
7/4/1978 02:00,greenriver lake state park,ky,,circle,300,3-5min,SMALL ROUND BRILLIENT GOLDEN MOVED ABOUT ALL BY ITSELF GAVE OFF NO DISCERNABLE LIGHT.IT FLASHED ON AND OFF.,12/16/1999,37.277463,-85.338701
7/4/1978 12:00,oak harbor,wa,us,cigar,900,10 to 15 min,Gigantic &#44 silent zepplin with fantastic speed.,1/22/2004,48.2933333,-122.6419444
7/4/1978 19:00,fayetteville,nc,us,disk,300,5 minutes,fayyetville&#44NC true ufo sighting 07/04/1978,10/30/2006,35.0525000,-78.8786111
