Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
2/10/1952 21:00,binghamton,ny,us,disk,900,10-15 minutes,1952 UFO  disk outside Binghamton&#44 NY  Girls&#39 Club stops for a look at teenage females,4/16/2005,42.0986111,-75.9183333
2/17/1952 18:00,nellis afb (las vegas),nv,,disk,1800,30 mins,We are dealing with something very real.,10/27/2004,36.241416,-115.050807
4/15/1952 13:00,chicago,il,us,disk,2700,approx: 45 minutes,HBCCUFO CANADIAN REPORT:  1952 metallic&#44 silver round or saucer shape object.,7/23/2003,41.8500000,-87.65
4/15/1952 16:00,greenville,tx,us,triangle,120,1-2 minutes,-SAW TWO SMALL 3-4 FOOT TRIANGULAR SHAPED DULL METALIC OBJECTS BELOW THE CLOUDS MOVING IN A SYNCRONIZED MANNER  ROLLING END OVER END AN,8/4/2003,33.1383333,-96.1105556
5/15/1952 20:00,allyn,wa,us,disk,10800,3 hrs.,Close encounter involving physical examination in unknown craft.,8/16/2002,47.3858333,-122.8263889
6/1/1952 11:00,dousman,wi,us,,10,10 seconds,Silver monkeys that were about 3-4 feet tall.,3/31/2008,43.0141667,-88.4725
6/1/1952 12:00,linlithgow (west  lothian) (uk/scotland),,gb,circle,120,2 mins.,It was about my lunch time i looked up to see the town clock as i passed almost dircetly overhead i observed a flying disk&#44 circular&#44 s,12/2/2000,55.889082,-3.569419
6/1/1952 22:00,norfolk/newport news (aboard ferry boat between),va,,fireball,10,10 seconds,Best recall as a SUnday night.  From east side of ferry boat spotted string of brilliant red balls that apeared to be diving into the s,2/16/2000,36.884735,-76.299024
6/6/1952 13:00,evergreen,co,us,disk,18000,5hrs,Childhood abduction and mental and visual encounters through out life.,6/4/2004,39.6333333,-105.3166667
6/10/1952 12:00,chicago (south suburb),il,us,circle,600,10 minutes,My sighting of two objects in Chicago&#44 IL as a pre-teen in the early 50&#39s,5/15/2006,41.8500000,-87.65
6/13/1952 07:30,fortville (2-3 mi. n. of&#44 state road 13),in,,disk,20,18-20 sec.,3 saucer-shaped objects flying fast (with wobbling motion) from N. to S. at a medium-high altitude--no sound&#44 no trails&#44 only silence.,11/8/2003,39.932263,-85.848035
6/15/1952 21:00,jacksonville,fl,us,triangle,30,30 seconds,extremely fast triangle shape object with one light on rear comes to a sudden stop&#44 then seems to shoot out of sight,9/13/2002,30.3319444,-81.6558333
6/15/1952 23:00,maywood,ca,us,circle,300,3 to 5 minutes,7 balls of *orange moon* lights in 2 V formations observed for 3 to 5 minutes until all sped off in 7 differen directions,6/9/2009,33.9866667,-118.1844444
6/15/1952 23:59,luke airforce base,az,,egg,900,15 min,This was in the summer of 1951 or 1952&#44 not sure&#44 went to Litchfield Park&#44 Arizona every summer to visit a girl friend&#44 and we went to,4/27/2004,33.536096,-112.381903
6/15/1952 23:59,timmins (canada),on,ca,disk,600,hours,1952 disks and missing time,10/31/2003,48.466667,-81.333333
6/15/1952 23:59,piedra blanka (los padres national forest),ca,,cigar,600,10minutes,I was camping with my school at Piedra Blanka in Los Padres National Forest. We all slept in sleeping bags jus out under the stars. No,1/11/2002,-28.450537,-65.791539
6/21/1952 22:00,lansing (few miles northwest of&#44 in the country),mi,us,other,2,sew seconds,It was like a star that moved&#44 it was 1952 before there was any space traffic or objects and was not an aircraft.,1/17/2004,42.7325000,-84.5555556
