Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/1/1972 16:00,seattle,wa,us,triangle,30,30 sec.,Man reports sighting in l972 or 1973.  Heard woman scream&#44 turned&#44 and saw large triangular ship in sky.,11/2/1999,47.6063889,-122.3308333
1/1/1972 20:00,huntsville,al,us,unknown,120,2 minutes,3 lights&#44 light speed&#44 no sound&#44 90 degree turn,4/16/2005,34.7302778,-86.5861111
1/5/1972 19:30,gering,ne,us,light,180,2-3 minutes,Fast moving light&#44 darting then hovering in sky; emitted beam of light.,4/16/2005,41.8258333,-103.66
1/15/1972 23:00,malmstrom afb,mt,,unknown,120,mult hrs,UFO on USAF base 1972 or 1973,9/28/2002,47.504722,-111.187222
1/18/1972 21:00,blacksburg,sc,us,light,7200,2 hours,In the early 70&#39s&#44 four of us chased lights in the sky. ( we were in a vehicle ),4/26/1999,35.1211111,-81.5161111
2/5/1972 19:00,hoppers crossing (australia),,au,oval,600,10min,three u.f.o in triangular formation 500m apart moving slowly sidewards then rapidly then 90deg upward and gone,11/20/2001,-37.869,144.693
2/20/1972 06:30,cherry hill,nj,us,,1800,30 minutes,Very intense encounter,5/15/2013,39.9347222,-75.0311111
3/1/1972 23:30,salinas,ca,us,cigar,180,2 - 3 min.,Huge object. At least 2 football fields long. Altitude approx. 500 ft. Observed moving slowly westerly direct. No lights. No sound. Und,4/2/1999,36.6777778,-121.6544444
3/4/1972 02:00,scottsville,ky,us,disk,1800,30 minutes,Flying Disk Lands in Field,12/14/2004,36.7533333,-86.1905556
3/8/1972 18:00,chicago,il,us,other,600,10 minutes,We saw a strange looking object up in the sky near Midway Airport,11/3/2005,41.8500000,-87.65
3/15/1972 01:00,los lunas,nm,us,unknown,1200,20 minutes,What I saw shone a light like I have never seen before or since and aerodynamic capabilities beyond what we have.,4/27/2007,34.8061111,-106.7327778
3/15/1972 19:00,panama city,fl,us,sphere,300,5 minutes,Sphere        Lights up&#44 goes out intermittently&#44 silent&#44 fast&#44 came close&#44 5 minutes watching,10/30/2006,30.1586111,-85.6602778
3/15/1972 22:00,millers falls,ma,us,unknown,120,2 minutes,Alien sighting,4/1/2001,42.5819444,-72.4930556
3/20/1972 17:30,anaheim,ca,us,cylinder,30,20-30 seconds,Cylindrical shaped very fast hovering craft..1972 siting,6/12/2002,33.8352778,-117.9136111
3/21/1972 20:00,cozumel (mexico),,,light,60,one minute,I married a woman from the Mexican island of Cozumel&#44 state of Quintana Roo. This was in 1970. My wife an I opened a store in my brothe,10/31/2003,20.422984,-86.922343
3/24/1972 20:30,boca raton,fl,us,teardrop,180,3 min.,30&#39L&#4410&#39W: plated chromium sheets (mirror finish). 2&#39wide streching fore to aft. A slight shadow effect where the windshield should be.,3/2/2004,26.3583333,-80.0833333
4/1/1972 19:00,indianapolis,in,us,disk,3600,1 hour aprox.,Indianapolis Multi-Colored Round object 1972-74 chased by fighter jets,5/2/2011,39.7683333,-86.1580556
4/1/1972 20:00,sulphur springs,tx,us,disk,600,10 minutes,1971-1972 Saucer Siting&#44 Northeast Texas,7/16/2003,33.1383333,-95.6008333
5/1/1972 01:00,new mexico (rural&#44 northern part of),nm,,unknown,600,5-10 minutes,Out of Body Experience not caused by drugs,1/31/2004,34.51994,-105.87009
5/1/1972 18:00,moline,il,us,sphere,900,10to15 minutes,Craft was spherical with windows turning&#44 going up and down not more than 25 feet of the ground.,4/25/2002,41.5066667,-90.515
5/1/1972 18:30,port penn,de,us,unknown,300,5 min,silver blue steaking object zips into center of starlight sky,3/16/2001,39.5166667,-75.5769444
5/5/1972 03:00,hico,tx,us,disk,5,5 seconds,Sometime in either 1972 or 1973 my grandfather and i were outside sitting down in hico texas when a white saucer type vehicle  flew ver,3/13/2012,31.9827778,-98.0333333
