Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/1/1974 01:00,kent,wa,us,cigar,300,5:00 min,Cigar shaped with distint window shapes the width of the object&#44 wasn&#39t moving&#44 it was about 20 to 30 feet off the ground.  I saw no li,1/28/1999,47.3811111,-122.2336111
1/5/1974 16:00,san antonio&#44 ibiza (spain),,,fireball,10800,3 hours,I was sitting with two friends on the sea wall of San Antonio harbour. The UFO appeared from over the horizon and flew up&#44 performed a,5/24/1999,39.02001,1.482148
1/9/1974 21:00,carbondale,pa,us,circle,60,three days,A circular object flew across the sky and fell into a pond.  The water was bubbling and a strange blue/green color.  Police and militar,10/19/1999,41.5736111,-75.5022222
1/11/1974 03:00,cambridge (uk/england),,gb,sphere,900,15 minutes,Bright amber/orange spherical light moving erratically at night,2/18/2001,51.733333,-2.366667
1/15/1974 05:00,terre haute,in,us,disk,1200,20 min,UFO tampreing with comunication towers in Terre Haute&#44 In,11/26/2003,39.4666667,-87.4138889
1/15/1974 18:30,puerto rico,,,disk,600,10=minutes,U.F.O.  Over Puerto Rico Appeared To Be Comming In for An Ocean Landing&#33,12/16/2005,18.220833,-66.590149
1/18/1974 19:00,madison,me,us,oval,30,30 seconds,Oval&#44 Glowing Chartreuse / Green Craft with Rotating / Blinking Red to Yellow lights along the side,8/30/2013,44.7975000,-69.8802778
1/24/1974 22:00,pawtucket,ri,us,disk,3600,1 hour,R.I. sphere shaped object  landed on flat top three door garage.  1974 .the beams still show cracks that developed from the weight,3/4/2003,41.8786111,-71.3830556
1/24/1974 23:59,pawtucket,ri,us,disk,3600,1 hour,I reported the UFO sighting in Pawtucket R.I.of 1974 that you have on your website.,12/12/2009,41.8786111,-71.3830556
1/30/1974 23:00,san diego,ca,us,unknown,10,10 seconds,Something very large and silent passed overhead - heard but not seen.  ((NUFORC Note:  Possibly the sound of wing vortices.  PD)),12/7/2006,32.7152778,-117.1563889
1/31/1974 15:00,ponce (puerto rico),pr,us,sphere,900,10  to 15 minutes,The spaceship was shaped like two spheres attached by a cylinder curiously resembling dumbbells.,2/16/1999,18.0130556,-66.6144444
2/14/1974 21:00,woodlawn,va,us,fireball,10,10 seconds,Meteor or Otherwise? Blue Fireball Impacted SouthWestern Virginia Valentines Day 1974,6/9/2009,36.7222222,-80.8230556
2/15/1974 20:00,orange,ca,us,flash,120,2 minutes,Car radio goes dead&#44 bright light.,9/2/2005,33.7877778,-117.8522222
2/15/1974 22:10,simpson,pa,us,unknown,600,10 + minutes,Hovered- Colored lights went out- sped away -left trail,3/19/2009,41.5916667,-75.4855556
2/19/1974 03:00,indianapolis,in,us,disk,5,5 seconds,rapid moving high altitude glowing orange disk moves from horizon to horizon in about 5 seconds,1/17/2004,39.7683333,-86.1580556
3/15/1974 18:00,tula,ms,us,circle,1800,30 minutes,Round disk seen in field across from home in the 70&#39s.,2/7/2014,34.2327778,-89.3622222
