Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/1/1980 01:00,indianapolis,in,us,light,420,7 minutes,Very bright green light without sound moved over me and my car from a wooded area about a 1000 ft. up.,6/12/2007,39.7683333,-86.1580556
1/1/1980 19:00,yorkeys knob (north of cairns) (qld&#44 australia)),,au,other,600,2 - 10 minutes,1 slow moving UFO rising from East (ocean) to West&#44 on straight path&#44 rectangular/cylindrical shape.,6/20/2005,-16.816667,145.716667
1/1/1980 23:30,chicopee,ma,us,diamond,300,5 minutes,I heard a noise like thunder&#44 went to the kitchen window and saw a black diamond-shaped craft hovering over the porch.,2/16/2000,42.1486111,-72.6083333
1/7/1980 13:00,oklahoma city,ok,us,other,600,10 min.,Man repts. football-shaped obj.&#44 30-40&#39 long on N side of I-240.  &quot;Skin&quot; appeared to &quot; rotate&quot; around 2 axes (&#33).,11/2/1999,35.4675000,-97.5161111
1/10/1980 00:00,exeter,nh,us,disk,7800,10min to 2hrs,saw what appeared as very bright star&#44 somewhat orange&#44 yellow which changed in intensity to very bright&#44 from bright. was standing on,2/18/2001,42.9813889,-70.9483333
1/11/1980 23:00,wichita,ks,us,cigar,360,3 to 6 minutes,Cigar-shaped&#44 city-block long&#44 silent&#44 super-slow forward moving and descending&#44 three red lights&#44 blotted out the stars w/black.,5/11/2005,37.6922222,-97.3372222
1/12/1980 23:00,orinda,ca,us,sphere,2400,40 minutes,My house was on the golf course  i became very uneasy and had butterflys in my stomache  I picked up a firearm  before the sighting a s,2/8/2005,37.8772222,-122.1786111
1/15/1980 21:45,toronto (canada),on,ca,disk,480,8 minutes,Super-colossal circle of rotating lights perpendicular to the ground &quot;sailing&quot; over major city.,10/8/2007,43.666667,-79.416667
1/15/1980 22:00,albany,il,us,disk,300,5 min,saucer over corn field on a cold winter night.,1/17/2004,41.7894444,-90.2191667
1/15/1980 22:00,pittsburgh (north of),pa,us,oval,900,15 min.,Two glowing disks seen over an Interstate highway in Western Pennsylvania.,11/21/2010,40.4405556,-79.9961111
1/21/1980 14:30,los angeles,ca,us,diamond,120,2 minutes,Spinning metallic diamonds over Super Bowl,10/12/2001,34.0522222,-118.2427778
1/22/1980 02:00,murphy/arnold,ca,,sphere,2700,45 minutes,Tracked by a UFO,12/12/2011,38.226057,-120.369519
1/23/1980 22:30,virginia beach,va,us,cylinder,1200,20 minutes,A &quot;cylinder [shaped] object&#8221; that had a &#8220;white light with a red dot&#8221;  and was &#8220;over roof top&#8221; and then &#8220;went behind the houses.&quot;,3/19/2009,36.8527778,-75.9783333
2/2/1980 20:30,georgetown,de,us,triangle,1200,20 minutes,UFO at Vo-Tech Center comes calling again,9/2/2005,38.6900000,-75.3858333
2/6/1980 20:22,derby (uk/england),,gb,egg,3.5,3.5 seconds,Walking North in a quiet town street&#44with my wife&#44 I glanced over my right shoulder and saw an object flying across the dark sky. I cri,3/11/2006,53.166667,-1.583333
2/7/1980 00:00,mexico city (mexico),,,circle,60,one minute,MY FAMILY AND I LIVE IN A TWO STORY HOUSE AT THAT TIME&#44 I WAS LOOKING AT THE WINDOW WHEN I SAW A FLYING SOUCER COMING TOUR ON TOP OF TH,2/14/2008,19.432608,-99.133208
2/15/1980 13:00,gisborne (new zealand),,,cylinder,120,2mins,I was in New Zealand for a working holiday&#44 and a group of us went north of Gisbourn to a cool pub on the beach&#44  it was about 1:00 pm,4/12/2013,-38.662334,178.017649
2/15/1980 22:00,hollister,ca,us,egg,600,10 minutes more or less,I was in High School just got out of late Basketball Practice.  My older brother came to pick me up and take me home.  It was late even,10/30/2006,36.8525000,-121.4005556
2/17/1980 19:10,canton,ny,us,light,20,20 seconds,Two unblinking lights travel in line across the sky in Canton&#44 NY,2/18/2013,44.5955556,-75.1694444
3/1/1980 00:30,oxford,ct,us,cigar,120,2 minutes,Large Cigar shaped object very close.,7/25/2004,41.4338889,-73.1172222
3/1/1980 18:00,bisbee,az,us,other,1800,30 minutes,Large&#44 nearby&#44 stationary&#44 metallic&#44 featureless oblate  spheroid in full daylight&#44 chased by jet fighter in Az in 1980,10/7/2003,31.4480556,-109.9277778
3/1/1980 18:30,san francisco,ca,us,light,60,1 minute,Bright blue circular light travelled east to west across the S.F. Bay at a high rate of speed.,2/22/2002,37.7750000,-122.4183333
3/14/1980 20:00,homestead,fl,us,circle,60,1 min + or -,Glowing white circular object seen in the Florida Everglades around 1980.,11/2/2004,25.4683333,-80.4777778
3/15/1980 01:00,wayland,ma,us,light,30,approx 30 seconds,Bright yellow light  accelerates above road in Wayland&#44 MA to a high speed noiselessly.,3/11/2006,42.3625000,-71.3619444
3/15/1980 02:00,concord (north of),nh,us,other,10,10 seconds,Multiple Neon Green Objects Flying In Formation,8/5/2009,43.2080556,-71.5380556
3/15/1980 16:30,manassas,va,us,disk,10,10 seconds,Witnessed 15 disks flying directly west into the setting sunlight,2/23/2000,38.7508333,-77.4755556
3/20/1980 00:00,morning sun,ia,us,disk,120,2 minutes,A 12&#39 circular light was on the bottom of the craft. It was hovering silently over my farm pond. I was 20&#39 from craft&#44 the engines star,8/30/1999,41.0961111,-91.2575
3/20/1980 02:00,not sure,nh,,other,15,15 seconds,Multiple Object Sighting.,9/2/2005,43.193852,-71.572395
3/20/1980 20:00,paterson,nj,us,disk,60,one minute,HUGE disk hovering over the city of Paterson in the very early 1980&#39s.,10/17/2003,40.9166667,-74.1722222
3/24/1980 14:00,westminster,co,us,disk,5,5 seconds,A disc shaped object was floating above&#44 the color was a orangish red and glowing&#44 took off at a blink of an eye.My name is Dave an,3/7/1998,39.8366667,-105.0366667
