Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/1/1982 17:00,newcastle (uk/england),,gb,cylinder,30,30 seconds,size&#44shape&#44were all unusaul but the speed at the flightpath it adopted prier to disapearering was beyond this planets compensation.,3/21/2003,54.2,-5.883333
1/1/1982 20:00,orange county,nc,us,circle,900,15 minutes,this was no helicopter squad,12/23/2002,35.1294444,-78.5225
1/6/1982 17:00,edwards afb,ca,,light,300,aprox 5 minutes,Late afternoon/early evening&#44 series of 3 lights&#44 equally spaced&#44 descending&#44 disappear/reappear Edwards AFB area.,12/14/2004,34.924031,-117.891208
1/7/1982 13:00,london (uk/england),,gb,sphere,900,15mins,SPHERICAL UFO sighted 20 METERS away IN BROAD DAYLIGHT for 15 min,7/16/2003,51.514125,-0.093689
1/14/1982 05:00,fort lee,va,,disk,8,8 seconds,Silent&#44 Fast moving Disc with color changing glow&#44 over Army Training Base&#44 not aircraft.,8/7/2007,37.249053,-77.332431
2/1/1982 13:00,cape hatteras,nc,,circle,300,5mins,Hi I have reported this before from the US Coast Guard ship Chilula. I just don&#39t understand why you guys haven&#39t gotten in touch with,8/7/2007,35.24804,-75.539315
2/1/1982 22:00,mt. palomar,ca,,unknown,300,five minutes,High altitude light moving E-W&#44 stops&#44 loiters&#44 makes a 90 degree turn&#44 and accellerates at lightening speed out of the atmosph,10/8/2007,33.35625,-116.864932
2/12/1982 23:54,windsor,co,us,triangle,360,6 minutes,Upside Down Black Metalic Pyramid with non-defracting lights,4/28/2001,40.4775000,-104.9008333
2/15/1982 23:30,yuma,az,us,oval,600,10 min.,Two on duty Military policemen observed a large flying orange oval come down from the north over the Cibola rage and  perch on a tower.,2/18/2001,32.7252778,-114.6236111
4/1/1982 04:00,siamese ponds wilderness,ny,,disk,600,10 minutes,Adirondack fishing trip turns into UFO sighting,4/27/2007,40.705631,-73.978003
4/12/1982 20:30,walhalla,sc,us,other,180,2 to 3 minutes,me and my father was traveling up a mountain road in 1981 or 82 when we was going thru highsaw gap&#44the time was at dusk and not quite c,7/16/2003,34.7647222,-83.0641667
4/20/1982 20:00,brisbane (qld&#44 australia),,au,light,300,approx: hour and a half,HBCCUFO CANADIAN REPORT:  Object breaks into parts followed by military helicopters.,3/17/2004,-27.47101,153.024292
5/1/1982 14:00,stuttgart/augsburg (germany),,,cylinder,2,2 seconds,I was driving south on the autobahn in Germany in the summer of 1982&#44 somewhere between Stuttgart and Augsburg.  Thick forest was on bo,12/23/2002,48.370545,10.89779
5/1/1982 20:00,piscataway,nj,us,disk,900,15 minutes,In May 1982&#44 I had a close up day light sightinh of a huge classic saucer shaped UFO. Neighbors also saw it. I reported it to the polic,3/8/2007,40.4991667,-74.3994444
5/9/1982 20:00,longmont (south of),co,us,disk,180,1-3 min,Hovering saucer,8/5/2001,40.1672222,-105.1013889
5/11/1982 20:00,piscataway,nj,us,disk,300,5 mintues,Air Force trailed UFO in Piscataway NJ 1982.,2/14/2008,40.4991667,-74.3994444
5/12/1982 21:50,edinboro,pa,us,unknown,1920,32 minutes,Two red probe crafts ascended into &quot;mother ship&quot;. Mother ship ascended in altitude and release one of the probes and then lost visual.,2/23/2000,41.8741667,-80.1319444
5/15/1982 04:30,tullahoma,tn,us,oval,900,15 min,Reddish orange oval object that hovered over and dipped in front of my car during the 15 minute drive into town,4/27/2007,35.3619444,-86.2094444
5/15/1982 16:00,detroit,mi,us,triangle,900,15 min,It moved like no other flying planes I&#39ve ever seen with quick and sharp movements&#44 had not sound.,11/21/2010,42.3313889,-83.0458333
5/15/1982 19:00,pune (india),,,circle,180,3 mins.,I feel that the object was able to sense my mind&#44 illuminated circular object&#44 parabolic motion,5/14/2002,18.52043,73.856744
5/15/1982 20:00,west reno (out on old hwy 40),nv,us,other,60,1 minute,Loud boom&#44 so loud shook house. Went outside to see what happened. Saw hole in sky cover perfect circle. Moon in center of circle&#44full,3/7/1998,39.5297222,-119.8127778
5/18/1982 14:00,marin,ca,,disk,20,20 t0 30 secs,high speed objects over the ocean North of San Francisco,4/25/2002,38.083403,-122.763304
5/20/1982 20:00,cheshire,ct,us,unknown,1200,20 minutes,A sighting of the Hudson Valley UFO,11/26/2003,41.4988889,-72.9011111
5/28/1982 18:00,stewart state park,or,,formation,180,2-3 minutes,Glowing&#44 colored&#44 3 object&#44 light formation&#44 merging into one bright ball of white light&#44 and then disappearing.,6/12/2007,42.658184,-122.694286
6/1/1982 00:00,moki dugway,ut,,triangle,1500,25 min.,LARGE TRIANGLE SHAPED OBJECTS A PROTRUSION IN THE FRONT WITH A LIGHT SHINNING DOWN ON THE ROAD U.S.HWY 261 . WE WERE TRAVELING SOUT,9/19/2002,37.273612,-109.938181
6/1/1982 00:00,oakland,md,us,light,60,1 minute,Bright light in woods moves toward witness; witness was left disoriented.,5/15/2006,39.4077778,-79.4069444
6/1/1982 01:00,atlantic ocean,,,circle,300,5 min.,(6) six glowing green circles/discs below surface of mid- Atlantic observed by Navy Destroyer.,12/12/2011,-14.599413,-28.673147
6/1/1982 01:00,hershey,pa,us,oval,30,30 seconds,Sleath Blimp sighted in Pa&#44,10/30/2006,40.2858333,-76.6505556
6/1/1982 06:00,sequim,wa,us,oval,600,10 minutes,3 Orange UFO&#39s,7/30/2002,48.0797222,-123.1005556
6/1/1982 10:00,excelsior springs,mo,us,triangle,1800,30 minutes,Two other friends and I (three of us )were in a parked vehicle conversing after dusk.  We all saw what I am about to describe-  three l,5/15/2006,39.3391667,-94.2258333
6/1/1982 12:00,tully,ny,us,triangle,120,1 to 2 minutestriangle,tringular shaped object hovering while making a droning type noise. disappeared very quickly.,4/28/2001,42.7980556,-76.1097222
6/1/1982 15:00,les avenieres&#44 buvin (france),,,cigar,30,30 seconds,Big golden cigar shaped thing flying very slow and very close to me,2/14/2006,45.652502,5.545953
6/1/1982 16:00,quepos (costa rica),,,disk,3600,1hr,we wher driving on a small street ther wher no lights then we all look to are left and seen this brite red lights it lit the forest up,12/20/2000,9.431944,-84.161111
6/1/1982 17:00,pineville,la,us,formation,600,10 minutes,This happened sometime in the early 80s as i was still in High School.I had taken our dog out&#44and had decided to sit on the porch for a,1/28/1999,31.3222222,-92.4341667
