Date,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude 
1/3/1984 13:00,fayetteville,nc,us,fireball,810,13:30,I stood there watching as the sun finally started to show its face throughthe sky&#44 a light blinded me. Then.... it was gone.,7/11/2000,35.0525000,-78.8786111
1/8/1984 22:00,st. george,ut,us,formation,60,1 minute,Eight lights all different colors traveling accross the sky  in a  uneven V formation with small vapor trails.,5/11/2005,37.1041667,-113.5833333
1/13/1984 02:12,idaho (i-90 interstate),id,,changing,1800,30 minutes,Amazing Sight and Long Encounter time  - Shape Change of Object,12/2/2000,45.901954,-115.723743
1/21/1984 21:00,valier,mt,us,light,180,3 minutes,10-15 lights were seen in the sky south of Valier&#44 MT,12/2/2000,48.3077778,-112.2488889
1/23/1984 06:45,bozeman,mt,us,cigar,600,10 min,Driving on I-90 East toward Bozeman at 6:45 a.m. over the mountains a huge cigar shaped white object (looked like sun reflecting off of,3/17/2004,45.6797222,-111.0377778
1/24/1984 00:00,kirkland,il,us,circle,1200,20 minutes,((HOAX??))  Dammed scared and we all went home. Noone believed us and we just didnt talk about it anymore,5/12/2009,42.0925000,-88.8511111
1/26/1984 19:30,rolla,mo,us,light,120,1-2 minutes,Strange yellowish lights seen southeast of Rolla&#44 Missouri,4/27/2007,37.9513889,-91.7711111
2/1/1984 21:00,columbia/denmark (between; on us 321),sc,,unknown,60,~1 minute,Large object with lights at tree top level.,7/3/2013,33.985138,-81.038162
2/8/1984 20:00,brighton (uk/england),,gb,triangle,2,couple of seconds,LAYING ON THE BEACH AT BRIGHTON MY MUM AND I SAW A TRIANGLE SHAPE OBJECT STATIONARY ABOVE US ABOUT 30 FEET IN THE AIR. IT WAS SO CLOSE,8/20/2001,50.833333,-0.15
2/10/1984 22:00,marlow,nh,us,fireball,45,30 - 45 seconds,Orange fireball with strange movement,8/7/2007,43.1158333,-72.1975
2/16/1984 23:00,guadalajara&#44 jalisco (mexico),,,formation,1200,20 min,it happend while on a road to guadalajara jalisco mexico my 3 brothers ans sister are witnesses of seeing 5 objects flying very high in,1/28/1999,20.659699,-103.349609
2/22/1984 00:00,ein geidi beach (israel),,,unknown,600,10minutes,I was a working in Israel on a kibbutz in 1984. I spent a weekend on a beach called Ein Geidi which is a reaort on the Dead Sea. We wer,8/12/2008,31.458371,35.398818
3/1/1984 22:00,eugene,or,us,triangle,600,10 minutes,Large Black colored triangle shaped ship. Eugene&#44 OR 1984,7/26/2002,44.0522222,-123.0855556
3/14/1984 16:00,cowansville,pa,us,triangle,120,few minutes,Myself and 3 other people saw a very large triangular space ship appear over the treeline along the edge of a field on our farm.,4/2/1999,40.8877778,-79.5886111
3/15/1984 20:00,griffin,ga,us,circle,7894800,3 months,7 large yellow lights with red center  estimated by distance to be at least 400 feet across&#44 seen form top of hill just above tree line,5/15/2006,33.2466667,-84.2641667
